	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPS2	2.48392886440374e-16	1.64017188873754	1	0.533	5.18544989732925e-12	motor	RPS2
C19orf43	1.20850361309488e-05	0.784593449217926	0.541	0.163	0.252287214269688	motor	C19orf43
MPRIP	0.000147586970525429	0.653772224713927	0.27	0.043	1	motor	MPRIP
EMC4	0.00036533325098258	0.542833575519533	0.595	0.272	1	motor	EMC4
HP1BP3	0.00162938154310263	0.51869990642381	0.703	0.413	1	motor	HP1BP3
MAP1LC3B	0.00199991608133966	0.427370133434486	0.622	0.348	1	motor	MAP1LC3B
MZT2A	0.00251721462209665	0.617708298097906	0.405	0.163	1	motor	MZT2A
TRIM36	0.00396188870850253	0.654964467244955	0.297	0.098	1	motor	TRIM36
PPP4C	0.00400274616351442	0.51820812099464	0.378	0.141	1	motor	PPP4C
FTH1	0.00427990252396353	0.361569904618378	1	0.902	1	motor	FTH1
SYNCRIP	0.00435684722417922	0.316731341039523	0.297	0.087	1	motor	SYNCRIP
IFT27	0.00438232106426369	0.429309119294204	0.351	0.13	1	motor	IFT27
TCEA2	0.00513395210428871	0.517073206891155	0.297	0.098	1	motor	TCEA2
CCDC124	0.00576419252321717	0.392071915524744	0.486	0.239	1	motor	CCDC124
EI24	0.0064102284927225	0.607458549933573	0.297	0.109	1	motor	EI24
USP22	0.00770547305896993	0.510552452286865	0.378	0.163	1	motor	USP22
CAPRIN1	0.00836645242501767	0.518246120979813	0.297	0.109	1	motor	CAPRIN1
C1D	0.00920063843770997	0.449550613152569	0.297	0.109	1	motor	C1D
SNF8	0.00927112161717284	0.5695601697606	0.27	0.098	1	motor	SNF8
C7orf50	0.00935969420362089	0.419839513279493	0.486	0.261	1	motor	C7orf50
FLOT1	0.00956164526716346	0.427213219939224	0.432	0.217	1	motor	FLOT1
BID	0.00962970806303536	0.63951949222342	0.324	0.141	1	motor	BID
HES4	2.68429566881672e-15	1.31864361256545	0.5	0	5.60373563822179e-11	parietal	HES4
NUP37	1.29803859710974e-10	1.75669650312975	0.5	0.008	2.70978537532629e-06	parietal	NUP37
RBBP8	1.29803859710974e-10	1.56109526926578	0.5	0.008	2.70978537532629e-06	parietal	RBBP8
PENK	1.82536620969305e-10	1.28590746516718	0.5	0.008	3.81063449935521e-06	parietal	PENK
HRAS	1.91231609808347e-10	1.64155731895873	0.75	0.032	3.99215108635906e-06	parietal	HRAS
KIAA0101	3.74281417928639e-10	1.84971170980653	0.75	0.032	7.81349888067826e-06	parietal	KIAA0101
NAA60	2.56852720741625e-08	1.61378231112877	0.75	0.048	0.000536205739820217	parietal	NAA60
PKIA	3.53307454333908e-08	1.89677404452027	1	0.104	0.000737564641667467	parietal	PKIA
SOCS6	3.84973055591399e-08	1.19891370717523	0.5	0.016	0.000803669750852605	parietal	SOCS6
PPP1R12C	4.97050765177889e-08	1.25174315914841	0.5	0.016	0.00103764317738536	parietal	PPP1R12C
PPP3CB	3.3674848650001e-07	1.58687528736819	1	0.128	0.00702996140417421	parietal	PPP3CB
PCSK1N	3.7597649014965e-07	2.4083993404135	1	0.152	0.00784888520836409	parietal	PCSK1N
SNX7	7.95245440386255e-07	1.56673056771216	0.5	0.024	0.0166015438135035	parietal	SNX7
FOXRED2	7.95245440386255e-07	1.49901094421543	0.5	0.024	0.0166015438135035	parietal	FOXRED2
POLD3	7.95245440386255e-07	1.47775439156787	0.5	0.024	0.0166015438135035	parietal	POLD3
SCYL1	9.78564394574681e-07	1.48216832328882	0.5	0.024	0.020428510301141	parietal	SCYL1
NACA2	7.22569942252947e-06	1.52846264693608	0.5	0.032	0.150843701144725	parietal	NACA2
SLC1A4	7.22569942252947e-06	1.47733174280115	0.5	0.032	0.150843701144725	parietal	SLC1A4
LINC00909	7.22569942252947e-06	1.38221086752411	0.5	0.032	0.150843701144725	parietal	LINC00909
ATP5EP2	8.13655625674804e-06	1.50051474845239	1	0.184	0.169858748415872	parietal	ATP5EP2
GGCX	8.59929214131615e-06	1.43289305989995	0.5	0.032	0.179518822742116	parietal	GGCX
GMNN	1.21309152275532e-05	1.1434577729193	0.5	0.032	0.2532449862904	parietal	GMNN
FCHSD2	1.43794497389802e-05	1.10177203629953	0.5	0.032	0.300185392750951	parietal	FCHSD2
C4orf48	3.17479443495612e-05	2.32317275600426	0.75	0.112	0.662770086241439	parietal	C4orf48
SLC25A29	3.53591538918795e-05	1.41649844630347	0.5	0.04	0.738157696646876	parietal	SLC25A29
LINGO2	4.10882378894171e-05	1.22802846471886	0.5	0.04	0.857758054179472	parietal	LINGO2
RALB	4.10882378894171e-05	1.14721315228893	0.5	0.04	0.857758054179472	parietal	RALB
RNF139	4.76909875579883e-05	1.11459250952312	0.5	0.04	0.995597056260564	parietal	RNF139
DNAJC3	5.52915251023347e-05	1.31474799873737	0.5	0.04	1	parietal	DNAJC3
DTYMK	8.51544917394838e-05	1.62651415276416	0.75	0.112	1	parietal	DTYMK
SMARCD3	0.000104728579926444	1.51247289362731	0.75	0.128	1	parietal	SMARCD3
CDK17	0.00011735911990005	1.81403864317719	0.5	0.048	1	parietal	CDK17
EIF4G3	0.00011735911990005	1.41873833023198	0.5	0.048	1	parietal	EIF4G3
ST3GAL1	0.00011735911990005	1.41092645282967	0.5	0.048	1	parietal	ST3GAL1
ADRBK1	0.00011735911990005	1.38315107745066	0.5	0.048	1	parietal	ADRBK1
SPRN	0.000152739546583673	1.17574666888553	0.5	0.048	1	parietal	SPRN
FAM207A	0.000152739546583673	1.10098632515158	0.5	0.048	1	parietal	FAM207A
UBALD2	0.00017398642840982	1.59125271209847	0.5	0.048	1	parietal	UBALD2
HSPA13	0.00017398642840982	1.14812231633134	0.5	0.048	1	parietal	HSPA13
PDIA6	0.00018303848003684	1.48137453299726	0.75	0.144	1	parietal	PDIA6
PPP4R2	0.000197990346396677	1.05021143902809	0.5	0.048	1	parietal	PPP4R2
IER2	0.000255837235928957	1.31253202194858	0.75	0.136	1	parietal	IER2
LANCL1	0.000300406318416176	1.44732924462531	0.5	0.056	1	parietal	LANCL1
MEX3B	0.000300406318416176	1.41140255161599	0.5	0.056	1	parietal	MEX3B
MAN1A2	0.000300406318416176	1.39527171444809	0.5	0.056	1	parietal	MAN1A2
ABI1	0.000300406318416176	1.35669522657308	0.5	0.056	1	parietal	ABI1
CENPV	0.000300406318416176	1.35267900484879	0.5	0.056	1	parietal	CENPV
BMS1	0.000380259259564591	1.1649440766083	0.5	0.056	1	parietal	BMS1
BTBD2	0.000479620624844083	1.12872909608046	0.5	0.056	1	parietal	BTBD2
PTMS	0.000482069608357228	1.34161169477844	1	0.424	1	parietal	PTMS
HNRNPAB	0.000640671904672471	1.32221358809641	0.5	0.064	1	parietal	HNRNPAB
UBE2W	0.000723885599952011	1.28172892430388	0.75	0.16	1	parietal	UBE2W
RND3	0.000754892969833712	1.05840929660958	0.5	0.056	1	parietal	RND3
ATP5S	0.00108589946083216	1.05558349239668	0.5	0.064	1	parietal	ATP5S
MRPL17	0.00108589946083216	1.03077670493035	0.5	0.064	1	parietal	MRPL17
MPHOSPH6	0.00109129860634224	1.26077032579815	1	0.352	1	parietal	MPHOSPH6
KRT10	0.00119593072700388	1.32634577194132	0.5	0.072	1	parietal	KRT10
CD81	0.0012038455242248	0.975395586107637	0.5	0.064	1	parietal	CD81
YBX1	0.00126244807475701	1.52971996859615	1	0.624	1	parietal	YBX1
H2AFY	0.00140537468667132	1.68940125916423	0.75	0.2	1	parietal	H2AFY
SKAP2	0.00160115131564119	1.11808015069254	0.5	0.072	1	parietal	SKAP2
CD47	0.00165102882450006	1.04394085564223	1	0.384	1	parietal	CD47
ACADVL	0.00176212096707694	1.11133122002761	0.5	0.072	1	parietal	ACADVL
PCBP1	0.00177771838769207	1.34780728521763	1	0.488	1	parietal	PCBP1
PLPPR5	0.00201931687688959	1.28361901244236	0.5	0.08	1	parietal	PLPPR5
CNPPD1	0.00201943232627903	1.3485611041721	0.5	0.08	1	parietal	CNPPD1
FNDC4	0.00201943232627903	1.32186695493171	0.5	0.08	1	parietal	FNDC4
VEGFB	0.00212954046680001	1.09464075399917	0.5	0.072	1	parietal	VEGFB
TBPL1	0.00220114705378953	1.19206270333666	0.75	0.2	1	parietal	TBPL1
