	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MALAT1	3.15441210664847e-133	0.488693214392551	0.998	1	8.80175610118122e-129	motor	MALAT1
MT-ND3	1.8001072610159e-71	0.607367200192444	0.984	0.867	5.02283929041266e-67	motor	MT-ND3
VIM	6.31530898786259e-71	0.463778205489931	0.997	0.974	1.7621606668833e-66	motor	VIM
PTPRZ1	8.58791188522432e-69	0.543280622140403	0.99	0.94	2.39628505333414e-64	motor	PTPRZ1
ID4	9.07912303381337e-53	0.62985872380853	0.902	0.695	2.53334770012495e-48	motor	ID4
HSPA1A	1.42276544026755e-47	0.644792218627394	0.842	0.615	3.96994240797854e-43	motor	HSPA1A
ITGB8	4.15106766774766e-43	0.653435882163181	0.635	0.35	1.15827241133163e-38	motor	ITGB8
KTN1	2.76677222535149e-41	0.514036942248479	0.824	0.599	7.72012454039825e-37	motor	KTN1
EEF1A1	1.44860537239411e-36	0.282468119545856	1	0.993	4.04204357059129e-32	motor	EEF1A1
MEIS2	5.51550945493707e-33	0.44400416794358	0.848	0.656	1.53899260321109e-28	motor	MEIS2
HSP90B1	2.37263893286254e-32	0.511880026584436	0.795	0.583	6.62037441436634e-28	motor	HSP90B1
GPM6B	1.62176467783402e-31	0.272849620182507	0.978	0.93	4.52520998056027e-27	motor	GPM6B
MT-ND4L	3.16601591741369e-30	0.452168362179927	0.696	0.493	8.83413421435943e-26	motor	MT-ND4L
GNPTAB	5.00874263950646e-30	0.583900329921571	0.477	0.253	1.39758945870149e-25	motor	GNPTAB
HES1	1.67613129732146e-29	0.29834665037544	0.92	0.744	4.67690915891607e-25	motor	HES1
NTM	1.09307940267769e-27	0.396343779202	0.611	0.375	3.05001945729155e-23	motor	NTM
TLE4	6.90776713081082e-26	0.511047133220367	0.622	0.413	1.92747426251014e-21	motor	TLE4
DYNC1I2	7.93791068282546e-26	0.321592170099545	0.81	0.612	2.21491521782879e-21	motor	DYNC1I2
BASP1	2.17884809012168e-25	0.369859878865599	0.763	0.556	6.07963982586652e-21	motor	BASP1
NKAIN3	2.58521324931606e-25	0.470444795890173	0.515	0.315	7.2135205295666e-21	motor	NKAIN3
B3GAT2	5.86247651754104e-25	0.456959966412209	0.499	0.293	1.63580682268948e-20	motor	B3GAT2
SFRP1	5.87370292718071e-25	0.421236718189433	0.699	0.494	1.63893932777123e-20	motor	SFRP1
ZFP36L1	6.54109444952158e-25	0.446441585697557	0.818	0.676	1.82516158425001e-20	motor	ZFP36L1
ITM2B	9.07124502267631e-25	0.289677299945386	0.918	0.825	2.53114949867737e-20	motor	ITM2B
SYNE2	1.35248104337923e-24	0.457798465008623	0.656	0.456	3.77382785534105e-20	motor	SYNE2
FUT9	5.26234705372035e-24	0.507515622049599	0.523	0.314	1.46835269839959e-19	motor	FUT9
RTN3	2.81224070952292e-23	0.341922901137801	0.846	0.718	7.8469952517818e-19	motor	RTN3
SLC1A3	1.09245009722053e-22	0.35730607004632	0.85	0.72	3.04826350627446e-18	motor	SLC1A3
LINC00461	6.58776883041267e-22	0.377723062116138	0.774	0.597	1.83818513675005e-17	motor	LINC00461
CANX	2.31148677632217e-21	0.389049050254479	0.654	0.499	6.44974155197176e-17	motor	CANX
HSP90AA1	2.78907672785957e-21	0.296782349238276	0.971	0.94	7.78236079374656e-17	motor	HSP90AA1
CLCN3	3.32210386815618e-21	0.372940479886179	0.504	0.319	9.2696664233162e-17	motor	CLCN3
CNTFR	7.55154844321571e-21	0.4073073093502	0.387	0.209	2.10710856211048e-16	motor	CNTFR
EMX2	9.60826333844858e-21	0.390736980384394	0.477	0.29	2.68099371932731e-16	motor	EMX2
FSTL5	9.91438850131521e-21	0.401272333290967	0.299	0.14	2.76641182352198e-16	motor	FSTL5
HIST1H1E	2.24646855612799e-20	0.444548364856867	0.267	0.117	6.26832121216394e-16	motor	HIST1H1E
AQP4	3.12254729911104e-20	0.476159405986531	0.749	0.585	8.71284372870954e-16	motor	AQP4
PTPRA	1.91617684049877e-19	0.383221003405151	0.651	0.455	5.34670823804372e-15	motor	PTPRA
CASP3	3.65908634893816e-19	0.374192744187682	0.608	0.434	1.02099486394421e-14	motor	CASP3
SFPQ	7.53560651377059e-19	0.395984226454707	0.619	0.416	2.10266028553741e-14	motor	SFPQ
METTL7A	7.53843716041033e-19	0.414182935785546	0.336	0.179	2.10345012086929e-14	motor	METTL7A
MOXD1	1.13688240956888e-18	0.453889791751196	0.55	0.362	3.17224298742004e-14	motor	MOXD1
IL33	1.25130266181008e-18	0.482571571872111	0.597	0.428	3.49150981724867e-14	motor	IL33
HIST1H4C	2.45272286168778e-18	0.511339901229534	0.421	0.255	6.84383260096741e-14	motor	HIST1H4C
HNRNPU	2.60506633679117e-18	0.391113200334452	0.662	0.487	7.2689165995484e-14	motor	HNRNPU
RP11-76I14.1	3.06532323674539e-18	0.513237782573693	0.426	0.257	8.55317142749067e-14	motor	RP11-76I14.1
MSI2	6.20290946424762e-18	0.342783463442637	0.421	0.262	1.73079782780901e-13	motor	MSI2
CDH2	8.08939172460057e-18	0.359430321616465	0.536	0.361	2.2571829729153e-13	motor	CDH2
