	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MB21D2	3.44835986222245e-17	1.04924872075711	0.727	0.056	9.40367734428061e-13	motor	MB21D2
GPR89B	8.17657503839796e-15	0.606017802754607	0.364	0.013	2.22975201297112e-10	motor	GPR89B
PTPN20	3.13508303120527e-12	0.519994032859207	0.273	0.009	8.54937142609678e-08	motor	PTPN20
DACH2	3.3556313056474e-12	0.488480290959738	0.364	0.018	9.15080657050046e-08	motor	DACH2
MTSS1L	3.18317905469504e-11	0.725912070920612	0.545	0.049	8.68052928215338e-07	motor	MTSS1L
MIRLET7BHG	9.65869308696061e-11	0.804573639789637	0.545	0.052	2.63392560481416e-06	motor	MIRLET7BHG
FAM184B	4.80775459094906e-10	0.607377503414099	0.455	0.038	1.31107467695181e-05	motor	FAM184B
DDX11	8.30419871003071e-10	0.794778439375649	0.364	0.025	2.26455498822537e-05	motor	DDX11
DIAPH2	3.46934307416613e-09	0.654841333219061	0.455	0.043	9.46089856325102e-05	motor	DIAPH2
DAB2	5.7625550082796e-09	0.341093832526877	0.364	0.027	0.000157144875075785	motor	DAB2
NAA50	7.58239352746527e-09	0.652086699683518	0.727	0.106	0.000206771871493978	motor	NAA50
DDX20	1.0015951403253e-08	0.663518407334132	0.545	0.065	0.00027313499476671	motor	DDX20
FBRS	1.09578589899202e-08	0.533113054852319	0.273	0.016	0.000298820814655123	motor	FBRS
PYGL	1.09578589899202e-08	0.392939314271205	0.273	0.016	0.000298820814655123	motor	PYGL
C10orf2	1.21980309344897e-08	0.373253455169383	0.273	0.016	0.000332640303583535	motor	C10orf2
ADSSL1	1.35741534946052e-08	0.422370357269817	0.273	0.016	0.000370167165797884	motor	ADSSL1
PTPRF	3.60366345978176e-08	0.587197127639293	0.455	0.049	0.000982719025482487	motor	PTPRF
RUFY1	3.84285255899981e-08	0.697452710671012	0.455	0.049	0.00104794589283925	motor	RUFY1
NKX2-1	4.54292982451487e-08	0.505340501568804	0.364	0.031	0.0012388569631452	motor	NKX2-1
DGKB	5.95081479239642e-08	0.401970564463223	0.364	0.031	0.0016227871938865	motor	DGKB
KIF13A	7.59504965130955e-08	0.889666206515153	0.545	0.081	0.00207117003991211	motor	KIF13A
BTN3A1	7.95687316703324e-08	0.441856904170554	0.273	0.018	0.00216983931264996	motor	BTN3A1
RAB3D	8.76267923069853e-08	0.37347900168214	0.273	0.018	0.00238958262621149	motor	RAB3D
TRAK1	1.16887854322584e-07	0.543731857419512	0.364	0.034	0.00318753178737688	motor	TRAK1
CAPN7	1.43414005093789e-07	0.87126200085009	0.545	0.076	0.00391089991890762	motor	CAPN7
MINA	2.7930529164195e-07	0.489195140801256	0.273	0.02	0.00761665530307597	motor	MINA
