	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CALM1	3.04511643157673e-13	0.473206279848693	0.949	0.865	8.48095377358435e-09	motor	CALM1
RPL8	5.91496309578547e-12	0.373724314342408	1	0.959	1.64737637180721e-07	motor	RPL8
CHCHD2	3.04085203581893e-11	0.494277568568952	0.887	0.795	8.4690770049593e-07	motor	CHCHD2
RPL13	3.28264145577968e-10	0.414724609343434	1	0.82	9.14248471849199e-06	motor	RPL13
NDUFB10	1.71673171054256e-09	0.575312766372135	0.636	0.41	4.78126948703209e-05	motor	NDUFB10
PPDPF	2.18294250296158e-09	0.509187948483702	0.687	0.463	6.0797131649983e-05	motor	PPDPF
RABAC1	2.52632795683938e-09	0.637688942172909	0.636	0.512	7.03607599259335e-05	motor	RABAC1
PTPRZ1	1.8976993581103e-08	0.331138935634174	0.99	0.988	0.000528528248227299	motor	PTPRZ1
C9orf16	5.77565156193762e-08	0.520518907002024	0.621	0.451	0.00160857671651525	motor	C9orf16
BCAN	7.8895281041128e-08	0.348349917110277	0.949	0.828	0.00219731247227645	motor	BCAN
TBCB	1.42609019167286e-07	0.533516082757334	0.646	0.484	0.00397180379282808	motor	TBCB
RPL10A	1.62674527451358e-07	0.25417498049768	0.995	1	0.00453064826404777	motor	RPL10A
TUBB2B	2.98225898276346e-07	0.285885661469993	0.954	0.881	0.00830588949289451	motor	TUBB2B
MIF	3.77972075316033e-07	0.478374545825267	0.579	0.414	0.0105269002696268	motor	MIF
ACTB	1.34725854188968e-06	0.282226662546678	0.979	0.955	0.0375224976501694	motor	ACTB
GPX1	2.17637275652781e-06	0.609791075120307	0.523	0.393	0.060614157642056	motor	GPX1
BEX1	4.11494948200523e-06	0.429602131812102	0.81	0.848	0.114605458023328	motor	BEX1
GPX4	6.06700298090152e-06	0.469989697446866	0.733	0.652	0.168972100021088	motor	GPX4
GABARAPL2	6.4698238253577e-06	0.407302567562311	0.779	0.713	0.180191063360037	motor	GABARAPL2
FOS	7.56543075964891e-06	0.351136310796329	0.846	0.734	0.210704812086982	motor	FOS
EMC6	8.05423162330569e-06	0.511825600164364	0.405	0.242	0.224318404940687	motor	EMC6
ZNF428	9.68130688074849e-06	0.340919417077037	0.81	0.598	0.269634077935726	motor	ZNF428
CNN3	1.45534792701671e-05	0.59212285068194	0.59	0.471	0.405328951153423	motor	CNN3
PSMD8	1.66932934991514e-05	0.460507750610633	0.595	0.484	0.464924917244865	motor	PSMD8
RPS19BP1	2.05951502060637e-05	0.540084827925043	0.39	0.23	0.573595528389081	motor	RPS19BP1
TUBB2A	2.07960139988863e-05	0.253027672265173	0.79	0.631	0.579189785882983	motor	TUBB2A
PEBP1	2.25557951313304e-05	0.413072609487344	0.826	0.795	0.628201450202682	motor	PEBP1
SLC25A3	3.44286131542751e-05	0.353955258633715	0.738	0.631	0.958871304959717	motor	SLC25A3
EEF1B2	0.000105904988104402	0.264407781987227	0.908	0.898	1	motor	EEF1B2
TSC22D4	0.00010894538737613	0.617323353161447	0.441	0.328	1	motor	TSC22D4
EIF1AX	0.000133020133274342	0.400939735261213	0.544	0.467	1	motor	EIF1AX
RAMP1	0.000133060341270672	0.504493393749794	0.518	0.393	1	motor	RAMP1
SARAF	0.000135728859485498	0.400472329224706	0.728	0.672	1	motor	SARAF
ATP6V0E2	0.000140561512536924	0.41307339278924	0.605	0.496	1	motor	ATP6V0E2
FTL	0.000205278932320811	0.25396136573537	1	0.996	1	motor	FTL
ALKBH7	0.000206064150766434	0.474756427274208	0.421	0.303	1	motor	ALKBH7
SMDT1	0.000283291608445175	0.412705530399547	0.615	0.533	1	motor	SMDT1
C1orf61	0.000305018337318688	0.263834417581731	0.974	0.98	1	motor	C1orf61
NDUFAB1	0.00134643152961542	0.351698392137339	0.538	0.443	1	motor	NDUFAB1
ITM2C	0.00172645833713659	0.283558767877145	0.621	0.504	1	motor	ITM2C
MIEN1	0.00226257280913674	0.438412570823913	0.374	0.287	1	motor	MIEN1
LSM7	0.00233300424806617	0.264603324886326	0.631	0.537	1	motor	LSM7
NDUFS7	0.00259368329267604	0.395842097721125	0.415	0.328	1	motor	NDUFS7
ARGLU1	0.00283555631979728	0.253537899911869	0.636	0.578	1	motor	ARGLU1
B2M	0.00296401476166922	0.39904694001824	0.682	0.697	1	motor	B2M
EIF3F	0.00319929059576406	0.328130203806193	0.631	0.602	1	motor	EIF3F
PIN1	0.004017349907367	0.427563728407031	0.421	0.344	1	motor	PIN1
CCND1	0.00442729194804934	0.570096138009889	0.364	0.275	1	motor	CCND1
ATP6V0B	0.00449936058364042	0.381319522401266	0.544	0.492	1	motor	ATP6V0B
BAD	0.00627669451247985	0.382504496255337	0.267	0.184	1	motor	BAD
